,BlockID,MaxCurrentRate,Latitude,Longitude,Average.Duration.of.Paid.Parkers.in.Hours,Unpaid.Vehicles,Expired.Vehicles,Exempt.Vehicles,Spaces.Occupied,Survey.Count,Receipt.Transactions,Mobile.Transactions,StreetDirection,StreetSide,BlockDescription,BlockStartNumber,BlockEndNumber,TerminalLocationAddress,TerminalID,Area,Zone,ID,X,Y,MegaCluster_Flag,Tickets,Cars
906,B303107,2,41.91733456,-87.71413095,0.963,9,0,0,22,34,373,420,W,N, 3504 - 3524 W ARMITAGE AVE ,3504,3524,3510 W ARMITAGE AVE,303107,303,1,906,440780.7209,4640844.597,0,0.264705882,0.647058824
907,B303108,2,41.9173161,-87.71589115,0.583,11,1,3,40,35,801,205,W,N, 3546 - 3572 W ARMITAGE AVE ,3546,3572,3552 W ARMITAGE AVE,303108,303,1,907,440634.7385,4640843.765,0,0.342857143,1.142857143
908,B303109,2,41.91728916,-87.71593273,0.412,4,1,1,38,32,596,174,W,S, 3555 - 3579 W ARMITAGE AVE ,3555,3579,3563 W ARMITAGE AVE,303109,303,1,908,440631.2655,4640840.802,0,0.15625,1.1875
909,B303110,2,41.91730313,-87.71426842,0.983,1,0,1,21,28,532,288,W,S, 3511 - 3535 W ARMITAGE AVE ,3511,3535,3515 W ARMITAGE AVE,303110,303,1,909,440769.2921,4640841.203,0,0.035714286,0.75
910,B303113,2,41.91731142,-87.71290066,0.96,13,0,0,27,30,1857,852,W,S, 3407 - 3435 W ARMITAGE AVE ,3407,3435,3423 W ARMITAGE AVE,303113,303,1,910,440882.7219,4640841.179,0,0.433333333,0.9
911,B303114,2,41.91733241,-87.71108367,0.966,19,2,1,81,29,7085,3258,W,S, 3309 - 3333 W ARMITAGE AVE ,3309,3333,3323 W ARMITAGE AVE,303114,303,1,911,441033.4159,4640842.259,0,0.724137931,2.793103448
912,B303115,2,41.91735452,-87.70927951,1.231,17,2,1,60,35,1938,1867,W,S, 3255 - 3281 W ARMITAGE AVE ,3255,3281,3267 W ARMITAGE AVE,303115,303,1,912,441183.047,4640843.475,0,0.542857143,1.714285714
913,B303116,2,41.91736999,-87.7077359,1.115,23,1,0,102,34,7421,5122,W,S, 3209 - 3233 W ARMITAGE AVE ,3209,3233,3215 W ARMITAGE AVE,303116,303,1,913,441311.0656,4640844.135,0,0.705882353,3
914,B304101,2,41.9397315,-87.72716927,0.902,1,0,0,3,4,683,297,N,E, 3205 - 3251 N PULASKI RD ,3205,3251,3225 N PULASKI RD,304101,304,1,914,439720.6021,4643340.38,0,0.25,0.75
915,B304102,2,41.94094218,-87.72625118,1.165,2,0,0,7,2,879,617,W,N, 3928 - 3940 W SCHOOL ST ,3928,3940,3930 W SCHOOL ST,304102,304,1,915,439797.8473,4643474.155,0,1,3.5
916,B304103,2,41.94091026,-87.72638462,0.97,1,0,0,6,2,1038,391,W,S, 3929 - 3941 W SCHOOL ST ,3929,3941,3937 W SCHOOL ST,304103,304,1,916,439786.7558,4643470.705,0,0.5,3
917,B304104,2,41.94180606,-87.72723623,0.906,0,0,0,4,1,1615,337,N,E, 3317 - 3333 N PULASKI RD ,3317,3333,3327 N PULASKI RD,304104,304,1,917,439717.0054,4643570.763,0,0,4
918,B304105,2,41.941663,-87.72727432,0.981,2,0,0,5,3,418,104,N,W, 3326 - 3330 N PULASKI RD ,3326,3330,3328 N PULASKI RD,304105,304,1,918,439713.7132,4643554.906,0,0.666666667,1.666666667
919,B304106,2,41.94144953,-87.72764814,0.939,6,0,0,7,3,723,302,N,E, 3315 - 3331 N MILWAUKEE AVE ,3315,3331,3323 N MILWAUKEE AVE,304106,304,1,919,439682.5246,4643531.468,0,2,2.333333333
920,B304107,2,41.94151328,-87.72781558,0.667,19.92315,4.69857,4.67808,154.0563,58.9307,1544,302,N,W, 3322 - 3332 N MILWAUKEE AVE ,3322,3332,3326 N MILWAUKEE AVE,304107,304,1,920,439668.7049,4643538.663,0,0.417808036,2.614194299
921,B304108,2,41.94089231,-87.72757418,0.49,2,0,0,6,4,2087,183,W,N, 4002 - 4006 W SCHOOL ST ,4002,4006,4004 W SCHOOL ST,304108,304,1,921,439688.1304,4643469.548,0,0.5,1.5
922,B304109,2,41.94086038,-87.72757955,0.663,2,0,0,6,4,2433,296,W,S, 4003 - 4011 W SCHOOL ST ,4003,4011,4009 W SCHOOL ST,304109,304,1,922,439687.6551,4643466.007,0,0.5,1.5
923,B304110,2,41.94062646,-87.7272027,0.712,1,0,0,3,3,2517,567,N,W, 3236 - 3256 N PULASKI RD ,3236,3256,3246 N PULASKI RD,304110,304,1,923,439718.6738,4643439.77,0,0.333333333,1
924,B304111,2,41.94001145,-87.72755139,0.91,6,1,0,8,5,1282,498,W,N, 4002 - 4010 W MELROSE ST ,4002,4010,4006 W MELROSE ST,304111,304,1,924,439689.1895,4643371.731,0,1.4,1.6
925,B304112,2,41.93998053,-87.72755943,0.833,1,1,0,2,3,1003,306,W,S, 4003 - 4007 W MELROSE ST ,4003,4007,4005 W MELROSE ST,304112,304,1,925,439688.4939,4643368.304,0,0.666666667,0.666666667
926,B304113,2,41.93964884,-87.72721075,0.619,0,0,0,0,2,1098,317,N,W, 3206 - 3220 N PULASKI RD ,3206,3220,3214 N PULASKI RD,304113,304,1,926,439717.0857,4643331.232,0,0,0
927,B305105,2,41.91110769,-87.72633299,0.902,0,0,0,2,18,92,35,N,E, 1627 - 1645 N PULASKI RD ,1627,1645,1637 N PULASKI RD,305105,305,1,927,439763.0064,4640161.737,0,0,0.111111111
928,B305106,2,41.91053781,-87.7263511,0.54,0,0,0,5,18,302,30,N,W, 1614 - 1654 N PULASKI RD ,1614,1654,1622 N PULASKI RD,305107,305,1,928,439760.9686,4640098.477,0,0,0.277777778
929,B306103,2,41.9101725,-87.72995842,0.608,12,2,0,60,29,6887,408,N,E, 1605 - 1621 N KEDVALE AVE ,1605,1621,1615 N KEDVALE AVE,306103,306,1,929,439461.4531,4640060.457,0,0.482758621,2.068965517
930,B309101,2,41.93536808,-87.71777608,0.774,19.92315,4.69857,4.67808,154.0563,58.9307,668,224,N,E, 2971 - 2997 N MILWAUKEE AVE ,2971,2997,2975 N MILWAUKEE AVE,309101,309,1,930,440495.2077,4642849.353,0,0.417808036,2.614194299
931,B309102,2,41.93635524,-87.71929957,0.84,19.92315,4.69857,4.67808,154.0563,58.9307,9219,2220,N,E, 3027 - 3043 N MILWAUKEE AVE ,3027,3043,3035 N MILWAUKEE AVE,309102,309,1,931,440369.8268,4642960.015,0,0.417808036,2.614194299
932,B309103,2,41.93690394,-87.72017531,0.861,19.92315,4.69857,4.67808,154.0563,58.9307,1313,480,N,E, 3063 - 3067 N MILWAUKEE AVE ,3063,3067,3063 N MILWAUKEE AVE,309103,309,1,932,440297.7391,4643021.546,0,0.417808036,2.614194299
933,B309104,2,41.93751049,-87.72117779,0.788,1,0,0,1,2,2754,602,N,E, 3103 - 3129 N MILWAUKEE AVE ,3103,3129,3113 N MILWAUKEE AVE,309104,309,1,933,440215.1999,4643089.589,0,0.5,0.5
934,B309105,2,41.93765614,-87.72148624,0.772,1,0,0,2,1,3454,564,N,W, 3108 - 3124 N MILWAUKEE AVE ,3108,3124,3116 N MILWAUKEE AVE,309105,309,1,934,440189.7657,4643105.975,0,1,2
935,B309106,2,41.93727206,-87.7208472,0.645,2,0,0,4,2,4722,620,N,W, 3084 - 3090 N MILWAUKEE AVE ,3084,3090,3088 N MILWAUKEE AVE,309106,309,1,935,440242.383,4643062.886,0,1,2
936,B309107,2,41.9367503,-87.71998286,0.946,19.92315,4.69857,4.67808,154.0563,58.9307,1792,1009,N,W, 3048 - 3062 N MILWAUKEE AVE ,3048,3062,3056 N MILWAUKEE AVE,309107,309,1,936,440313.5499,4643004.353,0,0.417808036,2.614194299
937,B309108,2,41.93641161,-87.71983199,0.822,3,1,0,5,2,1157,358,N,W, 2982 - 2992 N LAWNDALE AVE ,2982,2992,2990 N LAWNDALE AVE,309108,309,1,937,440325.7413,4642966.644,0,2,2.5
938,B309109,2,41.93639664,-87.7197931,0.798,1,0,0,4,2,722,218,N,E, 2987 - 2995 N LAWNDALE AVE ,2987,2995,2993 N LAWNDALE AVE,309109,309,1,938,440328.9514,4642964.955,0,0.5,2
939,B309110,2,41.93630037,-87.71928079,0.895,0,0,0,0,1,7293,1697,N,W, 3022 - 3044 N MILWAUKEE AVE ,3022,3044,3030 N MILWAUKEE AVE,309110,309,1,939,440371.3326,4642953.91,0,0,0
940,B309111,2,41.93588885,-87.71896429,0.709,0,0,0,2,1,1948,344,N,W, 2942 - 2950 N RIDGEWAY AVE ,2942,2950,2946 N RIDGEWAY AVE,309111,309,1,940,440397.1875,4642907.999,0,0,2
941,B309112,2,41.93581951,-87.71898374,0.641,3,1,0,5,2,1991,234,N,E, 2943 - 2955 N RIDGEWAY AVE ,2943,2955,2947 N RIDGEWAY AVE,309112,309,1,941,440395.5105,4642900.314,0,2,2.5
942,B309113,2,41.93556012,-87.71807984,0.671,19.92315,4.69857,4.67808,154.0563,58.9307,1548,371,N,W, 2970 - 2994 N MILWAUKEE AVE ,2970,2994,2988 N MILWAUKEE AVE,309113,309,1,942,440470.204,4642870.886,0,0.417808036,2.614194299
943,B309114,2,41.93424921,-87.71726847,1.127,2,0,0,3,2,688,392,N,W, 2904 - 2924 N CENTRAL PARK AVE ,2904,2924,2912 N CENTRAL PARK AVE,309114,309,1,943,440536.2503,4642724.774,0,1,1.5
944,B309119,2,41.93477547,-87.71728054,0.855,19.92315,4.69857,4.67808,154.0563,58.9307,514,153,N,W, 2926 - 2928 N CENTRAL PARK AVE ,2926,2928,2926 N CENTRAL PARK AVE,309119,309,1,944,440535.7385,4642783.213,0,0.417808036,2.614194299
945,B309120,2,41.93604548,-87.7184701,0.556,19.92315,4.69857,4.67808,154.0563,58.9307,155,25,N,E, 3015 - 3017 N MONTICELLO AVE ,3015,3017,3015 N MONTICELLO AVE,309120,309,1,945,440438.3023,4642925.046,0,0.417808036,2.614194299
946,B310101,2,41.91720733,-87.68795729,0.963,2,0,0,46,62,6179,2493,N,E, 1961 - 1971 N MILWAUKEE AVE ,1961,1971,1965 N MILWAUKEE AVE,310101,310,1,946,442951.0689,4640812.729,0,0.032258065,0.741935484
947,B310104,2,41.9184677,-87.69000448,0.954,73,23,4,440,95,25662,8638,N,E, 2019 - 2079 N MILWAUKEE AVE ,2019,2079,2033 N MILWAUKEE AVE,310104,310,1,947,442782.4305,4640954.029,0,1.010526316,4.631578947
948,B310106,2,41.91973454,-87.69208319,1.175,26,4,1,194,69,7421,7806,N,E, 2095 - 2127 N MILWAUKEE AVE ,2095,2127,2119 N MILWAUKEE AVE,310106,310,1,948,442611.1908,4641096.073,0,0.434782609,2.811594203
949,B310107,2,41.9202714,-87.69269876,0.973,9,0,0,19,60,533,379,N,E, 2119 - 2137 N ROCKWELL ST ,2119,2137,2125 N ROCKWELL ST,310107,310,1,949,442560.6278,4641156.092,0,0.15,0.316666667
950,B310108,2,41.92033676,-87.69273162,1.05,1,0,0,3,59,389,279,N,W, 2120 - 2136 N ROCKWELL ST ,2120,2136,2128 N ROCKWELL ST,310108,310,1,950,442557.9616,4641163.371,0,0.016949153,0.050847458
951,B310109,2,41.91960332,-87.69192159,1.007,51,3,2,266,66,15908,8224,N,W, 2092 - 2128 N MILWAUKEE AVE ,2092,2128,2100 N MILWAUKEE AVE,310109,310,1,951,442624.4735,4641081.396,0,0.818181818,4.03030303
952,B310110,2,41.9189467,-87.69085139,1.104,33,7,4,268,77,15282,3465,N,W, 2058 - 2082 N MILWAUKEE AVE ,2058,2082,2068 N MILWAUKEE AVE,310110,310,1,952,442712.6298,4641007.777,0,0.519480519,3.480519481
953,B310111,2,41.91785548,-87.68907577,0.818,58,30,4,496,83,32121,5514,N,W, 2004 - 2056 N MILWAUKEE AVE ,2004,2056,2030 N MILWAUKEE AVE,310112,310,1,953,442858.8966,4640885.436,0,1.060240964,5.975903614
954,B310118,2,41.9182781,-87.68915422,1.045,10,2,0,44,70,1216,696,N,W, 2018 - 2024 N CAMPBELL AVE ,2018,2024,2022 N CAMPBELL AVE,310118,310,1,954,442852.7682,4640932.411,0,0.171428571,0.628571429
955,B311101,2,41.92217483,-87.69611254,1.206,35,1,0,203,71,9561,8545,N,E, 2235 - 2293 N MILWAUKEE AVE ,2235,2293,2273 N MILWAUKEE AVE,311101,311,1,955,442279.2673,4641369.719,0,0.507042254,2.85915493
956,B311103,2,41.92355535,-87.69734904,0.896,28,3,0,186,62,13036,8065,N,E, 2303 - 2327 N CALIFORNIA AVE ,2303,2327,2323 N CALIFORNIA AVE,311103,311,1,956,442177.9843,4641523.828,0,0.5,3
957,B311104,2,41.92413658,-87.69736916,0.633,14,0,3,137,55,9365,5898,N,E, 2343 - 2355 N CALIFORNIA AVE ,2343,2355,2351 N CALIFORNIA AVE,311104,311,1,957,442176.8408,4641588.375,0,0.254545455,2.490909091
958,B311106,2,41.92384572,-87.69885309,1.247,68,13,2,688,59,38535,38762,N,E, 2301 - 2377 N MILWAUKEE AVE ,2301,2377,2345 N MILWAUKEE AVE,311107,311,1,958,442053.5352,4641557.083,0,1.372881356,11.66101695
959,B311109,2,41.92523917,-87.70111687,1.165,16,1,0,145,47,7211,8255,N,E, 2415 - 2429 N MILWAUKEE AVE ,2415,2429,2419 N MILWAUKEE AVE,311109,311,1,959,441867.0944,4641713.328,0,0.361702128,3.085106383
960,B311110,2,41.9256762,-87.70183906,0.966,10,2,0,117,45,7756,5576,N,E, 2437 - 2455 N MILWAUKEE AVE ,2437,2455,2445 N MILWAUKEE AVE,311110,311,1,960,441807.611,4641762.34,0,0.266666667,2.6
961,B311111,2,41.92526212,-87.70122349,1.155,33,4,0,189,49,8376,11081,N,W, 2416 - 2448 N MILWAUKEE AVE ,2416,2448,2424 N MILWAUKEE AVE,311111,311,1,961,441858.2748,4641715.948,0,0.755102041,3.857142857
962,B311112,2,41.92411663,-87.69936807,1.271,19,7,0,212,60,9154,10267,N,W, 2354 - 2378 N MILWAUKEE AVE ,2354,2378,2358 N MILWAUKEE AVE,311112,311,1,962,442011.0799,4641587.51,0,0.433333333,3.533333333
963,B311113,2,41.9236242,-87.69855939,1.19,23,7,3,246,58,14932,11197,N,W, 2324 - 2340 N MILWAUKEE AVE ,2324,2340,2332 N MILWAUKEE AVE,311113,311,1,963,442077.6875,4641532.289,0,0.517241379,4.24137931
964,B311116,2,41.92210249,-87.69735307,1.138,3,1,0,62,60,3008,2904,N,W, 2208 - 2216 N CALIFORNIA AVE ,2208,2216,2210 N CALIFORNIA AVE,311116,311,1,964,442176.3383,4641362.523,0,0.066666667,1.033333333
965,B311117,2,41.92166293,-87.69764878,1.304,7,2,1,70,58,2707,2713,W,S, 2803 - 2815 W PALMER ST ,2803,2815,2809 W PALMER ST,311117,311,1,965,442151.4212,4641313.918,0,0.155172414,1.206896552
966,B311118,2,41.92195032,-87.69730613,1.168,8,2,2,105,61,4478,4308,N,E, 2201 - 2211 N CALIFORNIA AVE ,2201,2211,2205 N CALIFORNIA AVE,311118,311,1,966,442180.0931,4641345.596,0,0.163934426,1.721311475
967,B311119,2,41.92251211,-87.69674219,1.211,16,0,1,137,68,7427,6125,N,W, 2260 - 2290 N MILWAUKEE AVE ,2260,2290,2276 N MILWAUKEE AVE,311119,311,1,967,442227.3615,4641407.59,0,0.235294118,2.014705882
968,B311120,2,41.92132865,-87.69476473,1.142,24,3,0,135,61,5995,5005,N,W, 2208 - 2240 N MILWAUKEE AVE ,2208,2240,2226 N MILWAUKEE AVE,311120,311,1,968,442390.2653,4641274.862,0,0.442622951,2.213114754
969,B311121,2,41.92543623,-87.70230241,0.897,0,6,1,41,41,2994,1433,N,E, 2407 - 2419 N SACRAMENTO AVE ,2407,2419,2411 N SACRAMENTO AVE,311121,311,1,969,441768.9743,4641736.011,0,0.146341463,1
970,B311122,2,41.92483156,-87.7012644,1.1,5,1,0,53,45,2177,2489,W,N, 2930 - 2950 W FULLERTON AVE ,2930,2950,2940 W FULLERTON AVE,311122,311,1,970,441854.4918,4641668.171,0,0.133333333,1.177777778
971,B311123,2,41.92169387,-87.69760989,1.277,9,2,0,77,58,3547,2832,W,N, 2804 - 2808 W PALMER ST ,2804,2808,2806 W PALMER ST,311123,311,1,971,442154.6739,4641317.327,0,0.189655172,1.327586207
972,B311124,2,41.92244026,-87.69758306,1.027,5,0,0,55,57,3703,1989,W,N, 2804 - 2810 W LYNDALE ST ,2804,2810,2808 W LYNDALE ST,311124,311,1,972,442157.5728,4641400.18,0,0.087719298,0.964912281
973,B311126,2,41.9228853,-87.69680925,1.171,9,0,0,35,62,1305,1319,W,S, 2733 - 2735 W BELDEN AVE ,2733,2735,2733 W BELDEN AVE,311126,311,1,973,442222.1377,4641449.07,0,0.14516129,0.564516129
974,B311130,2,41.92319513,-87.69785933,1.172,4,3,0,67,59,5692,3606,N,W, 2308 - 2310 N MILWAUKEE AVE ,2308,2310,2310 N MILWAUKEE AVE,311130,311,1,974,442135.3469,4641484.178,0,0.118644068,1.13559322
975,B311131,2,41.92240933,-87.69759245,0.986,3,2,0,84,57,5277,3026,W,S, 2805 - 2813 W LYNDALE ST ,2805,2813,2809 W LYNDALE ST,311131,311,1,975,442156.7662,4641396.752,0,0.087719298,1.473684211
976,B311132,2,41.92286534,-87.69688167,1.097,6,1,0,22,60,857,810,W,N, 2734 - 2736 W BELDEN AVE ,2734,2736,2736 W BELDEN AVE,311132,311,1,976,442216.1147,4641446.903,0,0.116666667,0.366666667
977,B312101,2,41.92694339,-87.70390034,1.223,82,13,1,549,56,19126,20244,N,E, 2459 - 2557 N MILWAUKEE AVE ,2459,2557,2509 N MILWAUKEE AVE,312102,312,1,977,441637.8558,4641904.435,0,1.696428571,9.803571429
978,B312104,2,41.92957847,-87.707351,1.241,21,2,1,149,44,7125,11569,N,E, 2627 - 2657 N KEDZIE AVE ,2627,2657,2641 N KEDZIE AVE,312104,312,1,978,441354.165,4642199.358,0,0.522727273,3.386363636
979,B312105,2,41.92991421,-87.70876653,1.19,12,5,1,247,47,12165,11271,N,E, 2641 - 2661 N MILWAUKEE AVE ,2641,2661,2651 N MILWAUKEE AVE,312105,312,1,979,441237.1121,4642237.604,0,0.361702128,5.255319149
980,B312107,2,41.93081166,-87.71019883,1.318,17,5,0,175,52,6706,7225,N,E, 2717 - 2741 N MILWAUKEE AVE ,2717,2741,2729 N MILWAUKEE AVE,312107,312,1,980,441119.1868,4642338.229,0,0.423076923,3.365384615
981,B312108,2,41.93085756,-87.71033831,1.357,11,2,0,110,48,4878,4436,N,W, 2722 - 2734 N MILWAUKEE AVE ,2722,2734,2726 N MILWAUKEE AVE,312108,312,1,981,441107.665,4642343.421,0,0.270833333,2.291666667
982,B312109,2,41.93015017,-87.70920508,1.177,26,9,3,296,44,18048,13184,N,W, 2616 - 2662 N MILWAUKEE AVE ,2616,2662,2658 N MILWAUKEE AVE,312136,312,1,982,441200.9691,4642264.103,0,0.795454545,6.727272727
983,B312110,2,41.92611972,-87.70263098,1.301,43,9,0,312,53,8482,11071,N,W, 2450 - 2566 N MILWAUKEE AVE ,2450,2566,2464 N MILWAUKEE AVE,312112,312,1,983,441742.3528,4641812.121,0,0.981132075,5.886792453
984,B312135,2,41.9305215,-87.70947633,0.881,7,0,0,34,50,1979,1132,N,E, 2705 - 2705 N SAWYER AVE ,2705,2705,2705 N SAWYER AVE,312135,312,1,984,441178.8212,4642305.517,0,0.14,0.68
985,B313101,2,41.93626595,-87.71242172,1.341,1,0,0,3,1,957,585,N,W, 3008 - 3018 N KIMBALL AVE ,3008,3018,3014 N KIMBALL AVE,313101,313,1,985,440939.9237,4642945.34,0,1,3
986,B313102,2,41.93297169,-87.71231107,1.253,3,0,0,9,3,2341,1341,N,W, 2832 - 2864 N KIMBALL AVE ,2832,2864,2848 N KIMBALL AVE,313102,313,1,986,440946.0578,4642579.507,0,1,3
987,B313103,2,41.93257111,-87.71310098,1.025,16,7,0,102,23,9005,4606,N,E, 2823 - 2841 N MILWAUKEE AVE ,2823,2841,2837 N MILWAUKEE AVE,313103,313,1,987,440880.2002,4642535.575,0,1,4.434782609
988,B313104,2,41.932971,-87.71339233,0.971,5,1,0,17,22,2606,725,N,E, 2805 - 2811 N DAWSON AVE ,2805,2811,2809 N DAWSON AVE,313104,313,1,988,440856.4151,4642580.176,0,0.272727273,0.772727273
989,B313105,2,41.93297518,-87.71344028,1.047,5,1,0,27,21,1901,612,N,W, 2804 - 2812 N DAWSON AVE ,2804,2812,2808 N DAWSON AVE,313105,313,1,989,440852.4436,4642580.673,0,0.285714286,1.285714286
990,B313106,2,41.933053,-87.71388821,0.945,1,0,0,11,18,2409,970,N,E, 2845 - 2855 N MILWAUKEE AVE ,2845,2855,2847 N MILWAUKEE AVE,313106,313,1,990,440815.3799,4642589.622,0,0.055555556,0.611111111
991,B313107,2,41.93353138,-87.71421812,0.778,3,1,0,7,17,911,222,N,E, 2909 - 2913 N WISNER AVE ,2909,2913,2911 N WISNER AVE,313107,313,1,991,440788.4711,4642642.964,0,0.235294118,0.411764706
992,B313108,2,41.93351692,-87.71428451,0.95,3,2,0,13,19,874,365,N,W, 2904 - 2912 N WISNER AVE ,2904,2912,2906 N WISNER AVE,313108,313,1,992,440782.9537,4642641.404,0,0.263157895,0.684210526
993,B313109,2,41.93308891,-87.71431871,0.708,2,0,0,2,17,950,264,W,N, 3502 - 3508 W WOLFRAM ST ,3502,3508,3504 W WOLFRAM ST,313109,313,1,993,440779.7224,4642593.906,0,0.117647059,0.117647059
994,B313110,2,41.93303254,-87.71433011,0.772,0,0,0,2,17,1936,440,W,S, 3505 - 3511 W WOLFRAM ST ,3505,3511,3507 W WOLFRAM ST,313110,313,1,994,440778.7252,4642587.656,0,0,0.117647059
995,B313111,2,41.93256663,-87.71315999,0.901,16,4,2,86,22,14303,3749,N,W, 2810 - 2852 N MILWAUKEE AVE ,2810,2852,2820 N MILWAUKEE AVE,313112,313,1,995,440875.3038,4642535.119,0,0.909090909,3.909090909
996,B313113,2,41.93198597,-87.71281935,0.947,14,2,0,39,11,9605,4420,W,N, 3408 - 3434 W DIVERSEY AVE ,3408,3434,3418 W DIVERSEY AVE,313113,313,1,996,440903.0088,4642470.414,0,1.454545455,3.545454545
997,B313114,2,41.93195055,-87.71308489,0.869,5,0,0,9,7,4486,1762,W,S, 3413 - 3425 W DIVERSEY AVE ,3413,3425,3417 W DIVERSEY AVE,313114,313,1,997,440880.9611,4642466.664,0,0.714285714,1.285714286
998,B313115,2,41.93161382,-87.71165393,1.045,47,12,0,284,35,15692,11126,N,W, 2740 - 2792 N MILWAUKEE AVE ,2740,2792,2774 N MILWAUKEE AVE,313115,313,1,998,440999.2866,4642428.292,0,1.685714286,8.114285714
999,B313117,2,41.93083162,-87.71065481,1.076,3,2,0,14,24,975,593,N,E, 2717 - 2723 N SPAULDING AVE ,2717,2723,2715 N SPAULDING AVE,313117,313,1,999,441081.4008,4642340.759,0,0.208333333,0.583333333
1000,B313118,2,41.93086704,-87.71067224,0.987,8,1,0,21,24,1891,1533,N,W, 2716 - 2724 N SPAULDING AVE ,2716,2724,2720 N SPAULDING AVE,313118,313,1,1000,441079.9883,4642344.703,0,0.375,0.875
1001,B313119,2,41.931101,-87.71042615,1.011,4,0,0,22,19,1770,1235,N,W, 2732 - 2740 N SPAULDING AVE ,2732,2740,2736 N SPAULDING AVE,313119,313,1,1001,441100.6063,4642370.51,0,0.210526316,1.157894737
1002,B313120,2,41.93107955,-87.71039195,1.072,5,2,0,32,22,1907,1493,N,E, 2735 - 2743 N SPAULDING AVE ,2735,2743,2739 N SPAULDING AVE,313120,313,1,1002,441103.422,4642368.105,0,0.318181818,1.454545455
1003,B313121,2,41.93150557,-87.7113951,1.042,16,4,0,173,29,13449,8287,N,E, 2757 - 2781 N MILWAUKEE AVE ,2757,2781,2771 N MILWAUKEE AVE,313121,313,1,1003,441020.6457,4642416.095,0,0.689655172,5.965517241
1004,B313122,2,41.93198347,-87.7111195,1.11,1,0,0,4,3,4281,3302,W,S, 3327 - 3339 W DIVERSEY AVE ,3327,3339,3335 W DIVERSEY AVE,313122,313,1,1004,441043.935,4642468.966,0,0.333333333,1.333333333
1005,B313123,2,41.9318398,-87.70005874,1.043,0,0,0,0,1,1422,877,N,E, 2743 - 2759 N FRANCISCO AVE ,2743,2759,2751 N FRANCISCO AVE,313123,313,1,1005,441960.813,4642445.468,0,0,0
1006,B313124,2,41.93208773,-87.6984977,1.157,0,0,0,0,1,1201,519,W,S, 2817 - 2825 W DIVERSEY AVE ,2817,2825,2819 W DIVERSEY AVE,313124,313,1,1006,442090.4578,4642471.94,0,0,0
1007,B313125,2,41.93211567,-87.69858286,1.117,0,0,0,0,1,1379,612,W,N, 2814 - 2824 W DIVERSEY AVE ,2814,2824,2820 W DIVERSEY AVE,313125,313,1,1007,442083.4228,4642475.099,0,0,0
1008,B313128,2,41.93213512,-87.71104038,1.023,0,0,0,1,1,544,458,N,E, 2801 - 2805 N CHRISTIANA AVE ,2801,2805,2803 N CHRISTIANA AVE,313128,313,1,1008,441050.6342,4642485.749,0,0,1
1009,B314101,2,41.93367655,-87.71490008,1.023,6,0,0,40,16,3802,1813,N,E, 2869 - 2891 N MILWAUKEE AVE ,2869,2891,2879 N MILWAUKEE AVE,314101,314,1,1009,440732.068,4642659.553,0,0.375,2.5
1010,B314102,2,41.93432651,-87.71595802,0.948,0,0,0,5,15,1434,1005,N,E, 2915 - 2923 N MILWAUKEE AVE ,2915,2923,2903 N MILWAUKEE AVE,314102,314,1,1010,440644.9629,4642732.449,0,0,0.333333333
1011,B314103,2,41.93460449,-87.71601838,0.995,1,5,0,17,18,2770,952,N,E, 2903 - 2913 N GRESHAM AVE ,2903,2913,2909 N GRESHAM AVE,314103,314,1,1011,440640.2166,4642763.354,0,0.333333333,0.944444444
1012,B314104,2,41.93462832,-87.71604337,1.044,2,0,0,16,19,2344,869,N,W, 2906 - 2916 N GRESHAM AVE ,2906,2916,2910 N GRESHAM AVE,314104,314,1,1012,440638.167,4642766.018,0,0.105263158,0.842105263
1013,B314105,2,41.93475954,-87.71669612,0.991,19,1,3,72,18,5462,1880,N,E, 2931 - 2953 N MILWAUKEE AVE ,2931,2953,2941 N MILWAUKEE AVE,314105,314,1,1013,440584.1738,4642781.039,0,1.111111111,4
1014,B314106,2,41.93415503,-87.71722508,0.911,19.92315,4.69857,4.67808,154.0563,58.9307,763,407,N,E, 2915 - 2925 N CENTRAL PARK AVE ,2915,2925,2921 N CENTRAL PARK AVE,314106,314,1,1014,440539.76,4642714.288,0,0.417808036,2.614194299
1015,B314107,2,41.934336,-87.71604203,0.749,13,0,1,58,26,6640,2198,N,W, 2914 - 2948 N MILWAUKEE AVE ,2914,2948,2918 N MILWAUKEE AVE,314108,314,1,1015,440638.007,4642733.561,0,0.5,2.230769231
1016,B314110,2,41.93385812,-87.71585561,0.87,3,0,0,17,18,2335,761,N,E, 2869 - 2875 N DRAKE AVE ,2869,2875,2873 N DRAKE AVE,314110,314,1,1016,440653.0188,4642680.373,0,0.166666667,0.944444444
1017,B314111,2,41.93341466,-87.71455206,0.883,11,2,0,41,20,6138,2059,N,W, 2864 - 2898 N MILWAUKEE AVE ,2864,2898,2874 N MILWAUKEE AVE,314112,314,1,1017,440760.678,4642630.235,0,0.65,2.05
1018,B314113,2,41.93392596,-87.71583952,0.583,2,0,0,7,18,2362,486,N,W, 2868 - 2872 N DRAKE AVE ,2868,2872,2870 N DRAKE AVE,314113,314,1,1018,440654.4156,4642687.894,0,0.111111111,0.388888889
